cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
2.5416977952,MF094688,0.152542372881356,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27177,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 162140, complete genome",Swine acute diarrhea syndrome related coronavirus,,0.932832281042172,0.336750785062245
2.5399907411,MF094687,0.152542372881356,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27174,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus sp.,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 141388, complete genome",Swine acute diarrhea syndrome related coronavirus,,0.932160435787581,0.33354338120678
2.5284591171,MN611522,0.15819209039548,Rhinolophus affinis bat coronavirus HKU2-related,Alphacoronavirus,Alphacoronavirus,26956,"Li,B., Si,H.R., Zhu,Y., Yang,X.L., Anderson,D.E., Shi,Z.L., Wang,L.F., Zhou,P.","",China,Rhinolophus affinis,unknown,2018-03,"Rhinolophus affinis bat coronavirus HKU2-related isolate 160660, complete genome",Rhinolophus affinis bat coronavirus HKU2-related,59477,0.927610072571906,0.408766978437215
2.8438358551,NC_032730,0.112994350282486,Lucheng Rn rat coronavirus,Alphacoronavirus,Alphacoronavirus,28763,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Wang,C.Q., Ge,S., Mei,S.H., Shi,M., Lin,X.-D., Zhou,R.-H., Guo,W.-P., Zhang,Y.-Z.","28384506, 25463600",China,Rattus norvegicus,unknown,2013,"Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",Lucheng Rn rat coronavirus,10116,1.04515379406579,0.194454645733607
2.8563263964,NC_034972,0.135593220338983,Coronavirus AcCoV-JC34,Alphacoronavirus,Alphacoronavirus,27682,"Ge,X.Y., Yang,W.H., Zhou,J.H., Li,B., Zhang,W., Shi,Z.L., Zhang,Y.Z., Ge,X.-Y., Zhang,Y.-Z., Yang,W.-H., Zhou,J.-H., Shi,Z.-L.",28549438,China,Apodemus chevrieri,unknown,2011-10,"Coronavirus AcCoV-JC34, complete genome",Coronavirus AcCoV-JC34,129246,1.04953632240115,0.603538781346873
2.7180504068,NC_035191,0.112994350282486,Wencheng Sm shrew coronavirus,Alphacoronavirus,Alphacoronavirus,25995,"Wang,W., Lin,X.D., Liao,Y., Guan,X.Q., Guo,W.P., Xing,J.G., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Zhang,Y.-Z.",28637760,China,Suncus murinus,unknown,2015,"Wencheng Sm shrew coronavirus isolate Xingguo-101 ORF1ab polyprotein, spike glycoprotein, envelope protein, membrane protein, and nucleocapsid protein genes, complete cds",Wencheng Sm shrew coronavirus,9378,0.999914861105183,-0.0213608462877544
2.0550487402,AY585229,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30744,"St-Jean,J.R., Jacomy,H., Desforges,M., Vabret,A., Freymuth,F., Talbot,P.J.",15280490,France: Paris,Homo sapiens,oronasopharynx,"","Human coronavirus OC43 serotype OC43-Paris, complete genome",Betacoronavirus 1,9606,0.720299565525814,0.00114954391931945
2.0628803377,KF923899,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30722,"Zhang,Y., Ren,L., Wang,J.","",China: Beijing,Homo sapiens,oronasopharynx,2006-09,"Human coronavirus OC43 isolate 3582/2006, complete genome",Human coronavirus OC43,9606,0.724103228383549,0.116039005425849
2.0563193518,DQ811784,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31007,"Spiro,D., Halpin,R., Wang,S., Stollar,S., Zhang,X., Hasoksuz,M., Janies,D., Hadya,N., Tang,Y., Ghedin,E., Saif,L., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A.","","",Bos taurus,unknown,1983,"Bovine coronavirus DB2, complete genome",Betacoronavirus 1,9913,0.72091766228194,0.197641419508401
2.0611837639,DQ915164,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31076,"Jin,L., Cebra,C.K., Baker,R.J., Mattson,D.E., Cohen,S.A., Alvarado,D.E., Rohrmann,G.F., Christopher,C.K., George,R.",17459444,USA,Vicugna pacos,unknown,"","Bovine coronavirus isolate Alpaca, complete genome",Betacoronavirus 1,30538,0.723280460427518,-0.178190486714985
2.0608990014,EF424621,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L., Ghedin,E., Saif,L., Alekseev,K.","",USA:Ohio,Bovidae,unknown,"","Sable antelope coronavirus US/OH1/2003, complete genome",Betacoronavirus 1,,0.723142296049621,-0.0820707865916612
2.0608085769,EF424622,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30979,"Hasoksuz,M., Alekseev,K., Vlasova,A., Zhang,X., Spiro,D., Halpin,R., Wang,S., Ghedin,E., Saif,L.J., Janies,D., Jones,L., Saif,L.",17344285,USA:Ohio,Giraffa camelopardalis,unknown,"","Giraffe coronavirus US/OH3-TC/2006, complete genome",Betacoronavirus 1,9894,0.723098418846643,-0.179057958514069
2.0579920209,FJ425187,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31020,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Odocoileus virginianus,unknown,1/1/1994,"White-tailed deer coronavirus US/OH-WD470/1994, complete genome",Betacoronavirus 1,9874,0.721730760290639,0.00796823652596926
2.0574935911,FJ425184,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Kobus ellipsiprymnus,unknown,1/1/1994,"Waterbuck coronavirus US/OH-WD358-TC/1994, complete genome",Betacoronavirus 1,9962,0.721488538667516,-0.0899499865360731
2.0571254612,FJ425189,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30997,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Rusa unicolor,unknown,1/1/1994,"Sambar deer coronavirus US/OH-WD388/1994, complete genome",Betacoronavirus 1,662561,0.721309601129775,-0.0908025224036237
2.0638540362,KU558922,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31039,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-24F, complete genome",Betacoronavirus 1,89462,0.724575126223268,0.118287732997944
2.0784772268,KF906249,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31052,"Woo,P.C., Lau,S.K., Wernery,U., Wong,E.Y., Tsang,A.K., Johnson,B., Yip,C.C., Lau,C.C., Sivakumar,S., Cai,J.P., Fan,R.Y., Chan,K.H., Mareena,R., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Yip,C.C.Y., Lau,C.C.Y., Cai,J.-P., Fan,R.Y.Y., Chan,K.-H., Yuen,K.-Y.",24655427,United Arab Emirates: Dubai,Camelus bactrianus,unknown,4/3/2013,"Dromedary camel coronavirus HKU23 strain HKU23-265F, complete genome",Betacoronavirus 1,9837,0.731635523095323,-0.0416056062789351
2.0789901561,KT368891,0.186440677966102,Camel coronavirus HKU23,Alphacoronavirus,Alphacoronavirus,31041,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Camel coronavirus HKU23 isolate camel/Riyadh/Ry123/2015, complete genome",Camel coronavirus HKU23,9838,0.731882273944031,-0.0404299810955257
2.0838634532,MN514962,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31021,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Ethiopia,Camelus dromedarius,unknown,2/21/2015,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Ethiopia/CAC1019/2015, complete genome",Camel Betacoronavirus,9838,0.734223600247372,-0.0292748801529217
2.0630455592,MG518518,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31034,"Kim,J.H., Jang,J.H., Yoon,S.W., Noh,J.Y., Ahn,M.J., Kim,Y., Jeong,D.G., Kim,H.K.",29508550,South Korea: Chungnam,Hydropotes inermis,unknown,2/24/2017,"Water deer coronavirus isolate W17-18, complete genome",Betacoronavirus 1,9883,0.724183317800672,0.01965318837088
2.0621526151,MH810163,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"He,Q.F., Guo,Z.J.","",China,Bos grunniens,unknown,2017,"Yak coronavirus strain YAK/HY24/CH/2017, complete genome",Betacoronavirus 1,30521,0.72375039599851,-0.0791735471908865
2.0558367062,JX860640,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31028,"Lim,S.I., Choi,S., Lim,J.A., Jeoung,H.Y., Song,J.Y., Dela Pena,R.C., An,D.J., Pena,R.Cd.C.",23405345,South Korea,Canis lupus familiaris,lung,2008,"Canine respiratory coronavirus strain K37, complete genome",Betacoronavirus 1,9615,0.720682921384266,-0.0937882989919915
2.0969320316,KY419103,0.169491525423729,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30632,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,9/15/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU25049, complete genome",Betacoronavirus 1,9823,0.740475339186579,-0.289863619678561
2.0373148132,JN874559,0.203389830508475,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31100,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2006,"Rabbit coronavirus HKU14 strain HKU14-1, complete genome",Rabbit coronavirus HKU14,9986,0.711632672775211,0.153388426597062
2.0861303706,KM349742,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",China Rattus coronavirus HKU24,10116,0.735310852516369,-0.411368346267314
2.0786315232,MH687969,0.146892655367232,Betacoronavirus sp.,Betacoronavirus,Betacoronavirus,31352,"Phan,M.V.T., Tue,N.T., Anh,P.H., Baker,S., Kellam,P., Cotten,M.","",Viet Nam,Rattus argentiventer,unknown,11/12/2014,"Betacoronavirus sp. strain VZ_BetaCoV_20724_33, complete genome",Betacoronavirus sp.,83752,0.731709755649413,-0.719732024920134
2.0493538535,FJ647218,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31285,"Phillips,J.J., Chua,M.M., Lavi,E., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",10438865,USA: Pennsylvania,Mus musculus,unknown,1/1/2006,"Murine coronavirus RA59/R13, complete genome",Murine coronavirus,10090,0.717524550051798,0.181468575794247
2.0304734109,JF792616,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31286,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 681, complete genome",Murine coronavirus,10116,0.708268973204993,0.0405925918227274
1.9472950483,AY597011,0.186440677966102,Human coronavirus HKU1,Betacoronavirus,Betacoronavirus,29926,"Woo,P.C., Lau,S.K., Chu,C.M., Chan,K.H., Tsoi,H.W., Huang,Y., Wong,B.H., Poon,R.W., Cai,J.J., Luk,W.K., Poon,L.L., Wong,S.S., Guan,Y., Peiris,J.S., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,B.H.L., Wong,S.S.Y., Peiris,J.S.M.",15613317,"",Homo sapiens,unknown,"","Human coronavirus HKU1 genotype A, complete genome",Human coronavirus HKU1,9606,0.666441254867954,-0.352293690236688
1.6423059273,NC_019843,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"","","",Homo sapiens,"","",Middle East respiratory syndrome-related coronavirus,MERS,,0.496101307500576,-1.85944142678906
1.6434859088,KJ477102,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29908,"Chu,D.K., Poon,L.L., Gomaa,M.M., Shehata,M.M., Perera,R.A., Abu Zeid,D., El Rifay,A.S., Siu,L.Y., Guan,Y., Webby,R.J., Ali,M.A., Peiris,M., Kayali,G., Chu,D.K.W., Poon,L.L.M., Ali,M., Peiris,M.J.S.",24856660,Egypt,Camelus dromedarius,unknown,2013,"Middle East respiratory syndrome coronavirus, complete genome",MERS,9838,0.49681954018821,-1.75631411916248
1.6431290279,MK967708,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30106,"Shaheen,M.A., Hagag,N.M., Hanafy,S., Ibrahim,E., Mansour,A., Nubie,O., Lubroth,J., Von Dobschuetz,S., Makonnen,Y.","",Egypt,Camelus,unknown,2018,"Middle East respiratory syndrome-related coronavirus isolate Merscov/Egypt/Camel/AHRI-FAO-1/2018, complete genome",MERS,,0.496602367864543,-1.85698124669567
1.642118025,KT751244,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30107,"Wernery,U., Rasoul,I.E., Wong,E.Y., Joseph,M., Chen,Y., Jose,S., Tsang,A.K., Patteril,N.A., Chen,H., Elizabeth,S.K., Yuen,K.Y., Joseph,S., Xia,N., Wernery,R., Lau,S.K., Woo,P.C., El Rasoul,H., Wong,E.Y.M., Tsang,A.K.L., Patteril,N.A.G., Yuen,K.-Y., Lau,S.K.P., Woo,P.C.Y.",26632876,United Arab Emirates: Dubai,Camelus bactrianus,unknown,"","Middle East respiratory syndrome coronavirus strain D2731.3/14, complete genome",MERS,9837,0.495986887253413,-1.56207522931996
1.6371215144,MN507638,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30033,"Rodon,J., Okba,N.M.A., Nigeer,T., van Dieren,B., Bosch,B.-J., Bensaid,A., Segales,J., Haagmans,B.L., Vergara-Alert,J.","",Qatar,Lama glama,oronasopharynx,"","Middle East respiratory syndrome-related coronavirus isolate llama-passaged-Qatar15, complete genome",MERS,9844,0.492939525566897,-1.87497024170593
1.6750965769,KC869678,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30111,"Ithete,N.L., Stoffberg,S., Corman,V.M., Cottontail,V.M., Richards,L.R., Schoeman,M.C., Drosten,C., Drexler,J.F., Preiser,W., Stoffberg Hockey,S., Richards,L.","24050621, 25031349",South Africa,Neoromicia capensis,unknown,2011,"Coronavirus Neoromicia/PML-PHE1/RSA/2011, complete genome",MERS,110938,0.515870821465626,-1.36695526756357
1.6901105664,NC_034440,0.163841807909605,Bat coronavirus,Unknown,Betacoronavirus,29642,"Anthony,S.J., Gilardi,K., Menachery,V.D., Goldstein,T., Ssebide,B., Mbabazi,R., Navarrete-Macias,I., Liang,E., Wells,H., Hicks,A., Petrosov,A., Byarugaba,D.K., Debbink,K., Dinnon,K.H., Scobey,T., Randell,S.H., Yount,B.L., Cranfield,M., Johnson,C.K., Baric,R.S., Lipkin,W.I., Mazet,J.A., Gilardi,K.V., Wells,H.L., Hicks,A.L., Byarugaba,D., Mazet,J.K.",28377531,Uganda,Pipistrellus hesperidus,feces,2/20/2013,"Bat coronavirus isolate PREDICT/PDF-2180, complete genome",Bat coronavirus,294653,0.524793950700257,-1.42216160770788
1.8475132075,EF065505,0.175141242937853,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30286,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Tylonycteris pachypus,unknown,"","Bat coronavirus HKU4-1, complete genome",Tylonycteris bat coronavirus HKU4,258959,0.613840522664464,-0.797669882633959
1.8456651216,MN611519,0.175141242937853,Tylonycteris pachypus bat coronavirus HKU4-related,Betacoronavirus,Betacoronavirus,30224,"Li,B., Si,H.R., Zhu,Y., Yang,X.L., Anderson,D.E., Shi,Z.L., Wang,L.F., Zhou,P.","",China,Tylonycteris pachypus,unknown,2018-03,"Tylonycteris pachypus bat coronavirus HKU4-related isolate GZ131656, complete genome",Tylonycteris pachypus bat coronavirus HKU4-related,258959,0.612839712040349,-0.802462950617382
1.8395215835,KU182965,0.175141242937853,Bat coronavirus,Unknown,Betacoronavirus,30321,"Xu,L., Zhang,F., Yang,W., Jiang,T., Lu,G., He,B., Li,X., Hu,T., Chen,G., Feng,Y., Zhang,Y., Fan,Q., Feng,J., Zhang,H., Tu,C.",26847648,China,Myotis daubentonii,abdominal cavity,2012-12,"Bat coronavirus isolate JPDB144, complete genome",Bat coronavirus,98922,0.609505528845311,-0.818433289679142
1.7915737488,EF065509,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30482,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Pipistrellus abramus,unknown,"","Bat coronavirus HKU5-1, complete genome",Pipistrellus bat coronavirus HKU5,105295,0.583094422865898,-1.04267550119375
1.8136526748,MN611520,0.180790960451977,Pipistrellus abramus bat coronavirus HKU5-related,Betacoronavirus,Betacoronavirus,30511,"Li,B., Si,H.R., Zhu,Y., Yang,X.L., Anderson,D.E., Shi,Z.L., Wang,L.F., Zhou,P.","",China,Pipistrellus abramus,unknown,2018-03,"Pipistrellus abramus bat coronavirus HKU5-related isolate BY140568, complete genome",Pipistrellus abramus bat coronavirus HKU5-related,105295,0.595342864121119,-0.788960351312367
1.7077547521,KJ473821,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30423,"Yang,L., Wu,Z., Ren,X., Yang,F., Zhang,J., He,G., Dong,J., Sun,L., Zhu,Y., Zhang,S., Jin,Q., Yang,J., Qian,Z., Du,J.","24960574, 26433221, 26262818",China,Vespertilio sinensis,unknown,"","BtVs-BetaCoV/SC2013, complete genome",MERS,105273,0.535179497293202,-1.27357740674395
1.7279289003,KX442564,0.180790960451977,Hypsugo bat coronavirus HKU25,Unknown,Betacoronavirus,30498,"Lau,S.K.P., Zhang,L., Luk,H.K.H., Xiong,L., Peng,X., Li,K.S.M., He,X., Zhao,P.S.-H., Fan,R.Y.Y., Wong,A.C.P., Ahmed,S.S., Cai,J.-P., Chan,J.F.W., Sun,Y., Jin,D., Chen,H., Lau,T.C.K., Kok,R.K.H., Li,W., Yuen,K.-Y., Woo,P.C.Y.","",China,Hypsugo pulveratus,feces,9/14/2013,"Hypsugo bat coronavirus HKU25 isolate YD131305, complete genome",Hypsugo bat coronavirus HKU25,867834,0.546923523875636,-1.02121802847432
1.671640494,MG596802,0.19774011299435,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30048,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Hypsugo savii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/H.savii/Italy/206645-40/2011, complete genome",MERS,109485,0.513805475993113,-0.887622829084225
1.6723819791,MG596803,0.186440677966102,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30039,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Pipistrellus kuhlii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/P.khulii/Italy/206645-63/2011, complete genome",MERS,59472,0.514248944969842,-1.08064423235116
1.6519640483,KC545383,0.169491525423729,Hedgehog coronavirus 1,Betacoronavirus,Betacoronavirus,30148,"Corman,V.M., Kallies,R., Philipps,H., Gopner,G., Muller,M.A., Eckerle,I., Brunink,S., Drosten,C., Drexler,J.F.",24131722,Germany,Erinaceus europaeus,feces,2012,"Betacoronavirus Erinaceus/VMC/DEU/2012 isolate ErinaceusCoV/2012-174/GER/2012, complete genome",Hedgehog coronavirus 1,9365,0.501964912331712,-1.43433600088262
1.6370327513,MK907286,0.169491525423729,Erinaceus hedgehog coronavirus HKU31,Betacoronavirus,Betacoronavirus,29951,"Lau,S.K.P., Luk,H.K.H., Wong,A.C.P., Fan,R.Y.Y., Lam,C.S.F., Li,K.S.M., Ahmed,S.S., Chow,F.W., Cai,J.-P., Zhu,X., Chan,J.F.W., Lau,T.C.K., Cao,K., Li,M., Woo,P.C.Y., Yuen,K.-Y., Chow,F.W.N.","",China,Erinaceus amurensis,unknown,2014-08,"Erinaceus hedgehog coronavirus HKU31 strain F6, complete genome",Erinaceus hedgehog coronavirus HKU31,757341,0.492885305091733,-1.47839346281354
1.5498672435,MT350598,0.231638418079096,Rousettus bat coronavirus GCCDC1,Betacoronavirus,Betacoronavirus,30162,"","","",Eonycteris spelaea,"","",Rousettus bat coronavirus GCCDC1,"",,0.438169277908201,-0.666225372489118
1.5378499774,KU762338,0.23728813559322,Rousettus bat coronavirus GCCDC1,Betacoronavirus,Betacoronavirus,30161,"Huang,C., Liu,J., Xu,W., Jin,T., Shi,Y., Ji,W., Jia,H., Zhou,Y., Wen,H., Zhao,H., Liu,H., Li,H., Wang,Q., Wu,Y., Wang,L., Liu,D., Liu,G., Yu,H., Holmes,E., Lu,L., Gao,G.F.","",China,Rousettus leschenaultii,feces,5/28/2014,"Rousettus bat coronavirus isolate GCCDC1 356, complete genome",Rousettus bat coronavirus GCCDC1,9408,0.430385322372545,-0.606355682635772
