Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
GU393331,0.124608,0.216295,0.298999,0.3778,0.384171,0.425253,0.421391,0.402409,0.419488,0.473183,1,0.425865,1,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27663,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1991,"Infectious bronchitis virus serotype Cal56b, complete genome",Avian coronavirus,9031,-1.20731505007865,0.298999,-0.303950410998637
GU393337,0.126396,0.218643,0.294872,0.371878,0.38646,0.425253,0.46055,0.420377,0.436405,0.473183,0.411802,0.391212,0.405585,0.146892655367232,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27663,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1956,"Infectious bronchitis virus serotype Iowa 97, complete genome",Avian coronavirus,9031,-1.22121391510851,0.294872,-0.233044277012766
GU553361,0.124847,0.217383,0.284734,0.359932,0.404746,0.430963,0.438132,0.431766,0.46025,0.473183,1,1,1,0.15819209039548,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29264,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Hine,E., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,9/13/2007,"Feline coronavirus UU22 isolate TCVSP-ROTTIER-00022, complete genome",Alphacoronavirus 1,9685,-1.25619986787358,0.284734,-0.366186629283102
GU553363,0.0934204,0.13891,0.164564,0.167614,0.162905,0.160996,0.159885,0.154321,0.157167,0.14919,0.145232,0.146911,0.142728,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29644,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Hine,E., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Poon,L., Harrod,K.","",China: Hong Kong,Homo sapiens,unknown,6/7/2003,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00001, complete genome",SARS,9606,-1.80445572668929,0.164564,1.5187866182352
GU553365,0.0934204,0.138971,0.164657,0.168158,0.163244,0.161487,0.160422,0.154865,0.157485,0.150265,0.145388,0.147633,0.143644,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29644,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Hine,E., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Poon,L., Harrod,K.","",USA,Chlorocebus aethiops,lung,12/5/2007,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00003, complete genome",SARS,9534,-1.80389075663894,0.164657,1.52277324208329
HM211098,0.139463,0.227471,0.310524,0.370462,0.407755,0.451491,0.402232,0.388475,0.46025,0.36511,0.390467,0.425865,0.405585,0.186440677966102,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29136,"Lau,S.K., Poon,R.W., Wong,B.H., Wang,M., Huang,Y., Xu,H., Guo,R., Li,K.S., Gao,K., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Poon,R.W.S.",20702646,China: Guangdong province,Rousettus leschenaultii,unknown,12/11/2005,"Bat coronavirus HKU9-5-1, complete genome",Rousettus bat coronavirus HKU9,9408,-1.16949408590969,0.310524,0.522762834090702
HM211099,0.128576,0.221873,0.293539,0.3677,0.39906,0.375835,0.408026,0.489015,0.378738,0.41216,0.375332,0.370944,0.35328,0.214689265536723,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29112,"Lau,S.K., Poon,R.W., Wong,B.H., Wang,M., Huang,Y., Xu,H., Guo,R., Li,K.S., Gao,K., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Poon,R.W.S.",20702646,China: Guangdong province,Rousettus leschenaultii,unknown,12/11/2005,"Bat coronavirus HKU9-5-2, complete genome",Rousettus bat coronavirus HKU9,9408,-1.22574476949563,0.293539,0.408699008346938
HM211100,0.139981,0.228882,0.311061,0.370462,0.407755,0.451491,0.402232,0.388475,0.46025,0.36511,0.390467,0.425865,0.405585,0.186440677966102,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29136,"Lau,S.K., Poon,R.W., Wong,B.H., Wang,M., Huang,Y., Xu,H., Guo,R., Li,K.S., Gao,K., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Poon,R.W.S.",20702646,China: Guangdong province,Rousettus leschenaultii,unknown,4/10/2006,"Bat coronavirus HKU9-10-1, complete genome",Rousettus bat coronavirus HKU9,9408,-1.16776624455703,0.311061,0.534895192042288
HM211101,0.128828,0.21976,0.291792,0.366353,0.404746,0.37863,0.408026,0.46368,0.371816,0.41216,0.375332,0.370944,0.35328,0.220338983050847,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29122,"Lau,S.K., Poon,R.W., Wong,B.H., Wang,M., Huang,Y., Xu,H., Guo,R., Li,K.S., Gao,K., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Poon,R.W.S.",20702646,China: Guangdong province,Rousettus leschenaultii,unknown,4/10/2006,"Bat coronavirus HKU9-10-2, complete genome",Rousettus bat coronavirus HKU9,9408,-1.23171405930766,0.291792,0.422954469397261
HM245923,0.125425,0.210899,0.297141,0.356306,0.388819,0.410443,0.421391,0.410749,0.436405,0.43468,1,0.425865,1,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27675,"Li,L., Xue,C., Kong,Q., Bi,Y., Cao,Y.","",China,Gallus gallus,unknown,2007,"Infectious bronchitis virus isolate DY07, complete genome",Avian coronavirus,9031,-1.21354850536162,0.297141,-0.34767783894253
HM245925,0.122953,0.201136,0.28716,0.357497,0.391254,0.437171,0.46055,0.420377,0.46025,0.396183,0.375332,1,1,0.124293785310734,Mink coronavirus 1,Alphacoronavirus,Alphacoronavirus,28941,"Vlasova,A.N., Halpin,R., Wang,S., Ghedin,E., Spiro,D.J., Saif,L.J., Spiro,D., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A., Saif,L.",21346029,USA: Wisconsin,Neovison vison,unknown,1/1/1998,"Mink coronavirus strain WD1127, complete genome",Mink coronavirus 1,452646,-1.24771572727385,0.28716,-0.643590843412547
HM245926,0.121468,0.210899,0.293099,0.359932,0.410887,0.493447,0.47542,0.395054,0.436405,0.41216,0.363592,0.425865,0.405585,0.129943502824859,Alphacoronavirus 2,Alphacoronavirus,Alphacoronavirus,28915,"Vlasova,A.N., Halpin,R., Wang,S., Ghedin,E., Spiro,D.J., Saif,L.J., Spiro,D., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A., Saif,L.",21346029,USA: Minnesota,Neovison vison,unknown,1/1/1998,"Mink coronavirus strain WD1133, complete genome",Alphacoronavirus 2,452646,-1.22724484307596,0.293099,-0.443766267835836
HM776941,0.121975,0.209314,0.282374,0.363724,0.414154,0.437171,0.46055,0.410749,0.436405,1,1,1,1,0.101694915254237,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,28580,"Hou,Y., Yue,X., Cai,X., Wang,S., Liu,Y., Yuan,C., Cui,L., Hua,X., Yang,Z., Xing,R.",23043168,China,Sus scrofa,"feces, abdominal cavity",2009,"Transmissible gastroenteritis virus isolate AYU, complete genome",Alphacoronavirus 1,9823,-1.26452284559024,0.282374,-0.986518353668646
HQ012367,0.125377,0.213108,0.290079,0.3677,0.410887,0.437171,0.46055,0.431766,0.46025,0.473183,1,1,1,0.152542372881356,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29202,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,7/17/2007,"Feline coronavirus UU17, complete genome",Alphacoronavirus 1,9685,-1.23760197930641,0.290079,-0.291863169986177
HQ012368,0.122719,0.220729,0.294425,0.373319,0.407755,0.430963,0.429237,0.402409,0.46025,0.41216,0.390467,1,0.372583,0.146892655367232,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29252,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,7/24/2007,"Feline coronavirus UU18, complete genome",Alphacoronavirus 1,9685,-1.22273097725453,0.294425,-0.243685126116355
HQ012369,0.125667,0.218011,0.286751,0.365028,0.404746,0.437171,0.46055,0.431766,0.46025,0.473183,1,1,1,0.135593220338983,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,28429,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,9/11/2007,"Feline coronavirus UU21, complete genome",Alphacoronavirus 1,9685,-1.24914103562041,0.286751,-0.541254105698427
HQ012370,0.125861,0.215832,0.29947,0.365028,0.404746,0.509378,0.521616,0.532331,1,1,1,1,1,0.124293785310734,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29266,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,1/3/2008,"Feline coronavirus UU24, complete genome",Alphacoronavirus 1,9685,-1.20574103338858,0.29947,-0.349047782935769
HQ012371,0.124991,0.21614,0.293099,0.379349,0.432971,0.443972,0.438132,0.532331,1,1,1,1,1,0.135593220338983,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29274,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,1/25/2008,"Feline coronavirus UU31, complete genome",Alphacoronavirus 1,9685,-1.22724484307596,0.293099,-0.387620154216916
HQ012372,0.124465,0.215679,0.285134,0.358705,0.404746,0.430963,0.438132,0.431766,0.46025,0.473183,1,1,1,0.15819209039548,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29216,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,9/11/2007,"Feline coronavirus UU34, complete genome",Alphacoronavirus 1,9685,-1.25479603377273,0.285134,-0.356338814729961
HQ392470,0.125715,0.214763,0.286344,0.3677,0.407755,0.443972,0.46055,0.431766,0.46025,0.473183,1,1,1,0.152542372881356,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29255,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,8/23/2007,"Feline coronavirus UU19, complete genome",Alphacoronavirus 1,9685,-1.25056139374053,0.286344,-0.382770380012884
HQ392471,0.126104,0.217696,0.298065,0.376279,0.428819,0.52992,0.494592,0.46368,0.501017,1,1,1,1,0.135593220338983,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29252,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,8/23/2007,"Feline coronavirus UU20, complete genome",Alphacoronavirus 1,9685,-1.21044369545625,0.298065,-0.269761568473118
HQ462571,0.122114,0.208179,0.283154,0.363724,0.414154,0.430963,0.46055,0.410749,0.436405,0.473183,0.448279,1,1,0.107344632768362,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,28597,"Xie,L., An,K., Guo,S., Zhong,H., Fang,L., Xiao,S.","",China,Sus scrofa,unknown,"","Transmissible gastroenteritis virus strain WH-1, complete genome",Alphacoronavirus 1,9823,-1.26176435973418,0.283154,-0.910880453989731
HQ850618,0.126396,0.212218,0.301863,0.357497,0.38646,0.425253,0.438132,0.46368,0.46025,0.43468,1,0.425865,1,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27597,"Mo,M., Huang,B., Wei,P., Wei,T., Chen,Q., Wang,X., Li,M., Fan,W.",22966194,China,Gallus gallus,embryo,8/25/2007,"Infectious bronchitis virus isolate GX-YL9, complete genome",Avian coronavirus,9031,-1.19778200691821,0.301863,-0.2370799292697
HQ890526,0.0934204,0.139033,0.164283,0.167397,0.163131,0.160874,0.159618,0.154592,0.157167,0.148736,0.145076,0.147091,0.142547,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29646,"Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Katzel,D., Li,K., Axelrod,N., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Eckerle,L.D., Becker,M.M., Donaldson,E.F., Lu,X., Graham,R.L., Baric,R.S., Denison,M.R.","","USA: Nashville, TN",Mus musculus,unknown,10/8/2008,"SARS coronavirus MA15 ExoN1 isolate d2ym1, complete genome",SARS,10090,-1.80616472855577,0.164283,1.4501767469938
JF292915,0.0934838,0.139033,0.164377,0.167397,0.163586,0.161241,0.159885,0.154592,0.157326,0.149038,0.145232,0.147091,0.142728,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29646,"Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Katzel,D., Li,K., Axelrod,N., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Eckerle,L.D., Becker,M.M., Donaldson,E.F., Lu,X., Graham,R.L., Baric,R.S., Denison,M.R.","","USA: Nashville, TN",Mus musculus,unknown,10/10/2008,"SARS coronavirus MA15 isolate d4ym5, complete genome",SARS,10090,-1.80559270882375,0.164377,1.51076397475632
JF330898,0.125377,0.214915,0.281601,0.365028,0.367978,0.398189,0.402232,0.382525,0.419488,0.383792,0.375332,0.370944,0.405585,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27675,"Ma,H., Han,Z., Shao,Y., Sun,C., Liu,X., Guo,H., Kong,X., Liu,S.","",China,Gallus gallus,unknown,2010,"Infectious bronchitis virus strain ck/CH/LHB/100801, complete genome",Avian coronavirus,9031,-1.26726410356819,0.281601,-1.0057892403449
JF705860,0.12738,0.223533,0.296682,0.363724,0.381949,0.415046,0.46055,0.420377,0.436405,0.473183,0.411802,0.370944,0.372583,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27673,"Yao,S., Liu,X., Zhao,S., Wang,X., Zhou,X.","",China,Anas platyrhynchos,unknown,2004-05,"Duck coronavirus isolate DK/CH/HN/ZZ2004, complete genome",Avian coronavirus,8839,-1.21509442086645,0.296682,-0.583145105343486
JF732903,0.125667,0.212365,0.295321,0.36244,0.37979,0.402044,0.414374,0.410749,0.436405,0.41216,0.448279,0.425865,1,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27695,"Zou,N.L., Zhao,F.F., Wang,Y.P., Liu,P., Cao,S.J., Wen,X.T., Huang,Y., Zhao,F., Zou,N., Li,M.",20556502,China,Gallus gallus,"kidney, abdominal cavity",2009-04,"Infectious bronchitis virus strain Sczy3, complete genome",Avian coronavirus,9031,-1.21969237863952,0.295321,-0.446926698036549
JF792616,0.136258,0.227122,0.304323,0.350598,0.384171,0.402044,0.421391,0.402409,0.378738,0.373669,0.390467,0.370944,1,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31286,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 681, complete genome",Murine coronavirus,10116,-1.18966564162954,0.304323,0.493473273615505
JF792617,0.135108,0.228174,0.301379,0.351708,0.384171,0.415046,0.438132,0.420377,0.378738,0.373669,0.390467,0.370944,1,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31274,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 8190, complete genome",Murine coronavirus,10116,-1.19938667006784,0.301379,0.481392547306538
JN129834,0.119786,0.206503,0.280455,0.358705,0.38646,0.425253,0.429237,0.420377,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30710,"Lau,S.K., Lee,P., Tsang,A.K., Yip,C.C., Tse,H., Lee,R.A., So,L.Y., Lau,Y.L., Chan,K.H., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Tsang,A.K.L., Yip,C.C.Y., So,L.-Y., Lau,Y.-L., Chan,K.-H., Woo,P.C.Y., Yuen,K.-Y.",21849456,China: Hong Kong,Homo sapiens,unknown,2004-11,"Human coronavirus OC43 strain HK04-01, complete genome",Betacoronavirus 1,9606,-1.27134199469679,0.280455,-0.135633173592427
JN129835,0.119293,0.206641,0.281217,0.358705,0.38646,0.425253,0.429237,0.420377,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30722,"Lau,S.K., Lee,P., Tsang,A.K., Yip,C.C., Tse,H., Lee,R.A., So,L.Y., Lau,Y.L., Chan,K.H., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Tsang,A.K.L., Yip,C.C.Y., So,L.-Y., Lau,Y.-L., Chan,K.-H., Woo,P.C.Y., Yuen,K.-Y.",21849456,China: Hong Kong,Homo sapiens,unknown,2004-11,"Human coronavirus OC43 strain HK04-02, complete genome",Betacoronavirus 1,9606,-1.26862866568093,0.281217,-0.116604347402803
JN183882,0.125715,0.217539,0.292225,0.373319,0.414154,0.509378,0.56782,0.489015,0.501017,1,1,1,1,0.135593220338983,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29243,"Town,C.D., Halpin,R.A., Motley,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Chang,H.W., Egberink,H.F., Wentworth,D.E., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,7/14/2010,"Feline coronavirus UU47, complete genome",Alphacoronavirus 1,9685,-1.2302312254883,0.292225,-0.408571327298339
JN183883,0.125425,0.215372,0.302349,0.394783,0.432971,0.443972,0.46055,0.445706,0.501017,0.473183,1,1,1,0.129943502824859,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29222,"Town,C.D., Halpin,R.A., Motley,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Chang,H.W., Egberink,H.F., Wentworth,D.E., Rottier,P.J.","",Netherlands: Utrecht,Felis catus,unknown,3/12/2010,"Feline coronavirus UU54, complete genome",Alphacoronavirus 1,9685,-1.19617329969355,0.302349,-0.225795783890303
JN547228,0.129029,0.221055,0.306853,0.40695,0.421136,0.469427,0.521616,0.489015,0.501017,1,1,1,1,0.163841807909605,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28026,"Chen,J., Wang,C., Shi,H., Qiu,H.J., Liu,S., Shi,D., Zhang,X., Feng,L.",21980030,China,Sus scrofa,abdominal cavity,1986,"Porcine epidemic diarrhea virus strain CH/S, complete genome",Porcine epidemic diarrhea virus,9823,-1.18138647343093,0.306853,0.214697885849847
JN825712,0.128777,0.220405,0.30333,0.398643,0.43736,0.443972,0.521616,0.489015,0.501017,1,1,1,1,0.135593220338983,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Gao,Y., Kou,Q., Ge,X., Zhou,L., Guo,X., Yang,H., Gao,Y.Y., Ge,X.N., Yang,H.C.",23151819,China,Sus scrofa,feces,4/25/2011,"Porcine epidemic diarrhea virus isolate BJ-2011-1, complete genome",Porcine epidemic diarrhea virus,9823,-1.19293395721072,0.30333,-0.146943894458288
JN856008,0.119607,0.207477,0.290931,0.373319,0.424881,0.52992,0.47542,0.532331,1,1,1,1,1,0.152542372881356,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29271,"Regan,A.D., Millet,J.K., Tse,L.P., Chillag,Z., Rinaldi,V.D., Licitra,B.N., Dubovi,E.J., Town,C.D., Whittaker,G.R., Halpin,R.A., Motley,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Regan,A., Wentworth,D.E., Whittaker,G., Ransier,A.",22609354,"USA: Ithaca, NY",Canis lupus familiaris,unknown,1976,"Canine coronavirus strain A76, complete genome",Alphacoronavirus 1,9615,-1.23466915332853,0.290931,-0.271291492238536
JN874559,0.122859,0.208603,0.290504,0.353975,0.384171,0.394533,0.408026,0.410749,0.501017,0.473183,0.411802,1,0.405585,0.203389830508475,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31100,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2006,"Rabbit coronavirus HKU14 strain HKU14-1, complete genome",Rabbit coronavirus HKU14,9986,-1.2361379334218,0.290504,0.223509250330196
JN874560,0.122812,0.209887,0.288399,0.349503,0.37979,0.394533,0.408026,0.402409,0.46025,0.473183,0.411802,1,0.405585,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31116,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-3, complete genome",Rabbit coronavirus HKU14,9986,-1.24341034098373,0.288399,0.116375464484114
JN874561,0.123375,0.208603,0.290079,0.358705,0.381949,0.398189,0.408026,0.402409,0.46025,0.473183,0.411802,1,0.405585,0.192090395480226,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31096,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-8, complete genome",Rabbit coronavirus HKU14,9986,-1.23760197930641,0.290079,0.100993481620292
JN874562,0.123516,0.2096,0.291792,0.352834,0.384171,0.398189,0.408026,0.420377,0.501017,0.43468,0.411802,1,0.405585,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,30904,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-10, complete genome",Rabbit coronavirus HKU14,9986,-1.23171405930766,0.291792,0.198415288790932
